name,RF_original_length,RF_denoised_length,RF_original_width,RF_original,RF_denoised,RF_difference,RF_bool,cutoff_percent,domains_amount
68,1390,870,62,0.3143,0.2571,0.05720000000000003,original_higher,1.5977011494252873,3
69,1718,543,26,0.875,0.9375,-0.0625,original_lower,3.1639042357274403,1
70,3081,451,91,0.5455,0.5455,0.0,zero,6.831485587583148,1
71,512,77,42,0.6957,0.8261,-0.13039999999999996,original_lower,6.64935064935065,1
72,1099,530,46,0.1818,0.3182,-0.1364,original_lower,2.0735849056603772,3
73,4871,1512,34,0.1,0.25,-0.15,original_lower,3.2215608465608465,3
74,394,138,47,0.6129,0.6774,-0.0645,original_lower,2.8550724637681157,1
75,1861,661,97,0.2391,0.2174,0.021699999999999997,original_higher,2.815431164901664,1
76,973,208,15,1.0,1.0,0.0,zero,4.677884615384615,1
77,1153,424,97,0.4583,0.4583,0.0,zero,2.7193396226415096,1
78,700,288,21,0.5,0.625,-0.125,original_lower,2.4305555555555554,2
79,535,220,100,0.5714,0.6122,-0.04079999999999995,original_lower,2.4318181818181817,1
80,5509,1525,85,0.2791,0.3721,-0.09299999999999997,original_lower,3.6124590163934425,1
81,1598,264,50,0.3929,0.5357,-0.14279999999999993,original_lower,6.053030303030303,1
82,5168,913,113,0.6731,0.5769,0.09620000000000006,original_higher,5.660460021905805,2
83,357,193,16,1.0,1.0,0.0,zero,1.849740932642487,1
84,2800,1182,45,0.8214,0.8214,0.0,zero,2.3688663282571913,5
85,1145,235,15,0.4545,0.2727,0.18180000000000002,original_higher,4.872340425531915,2
87,845,84,23,0.8667,0.9333,-0.06659999999999999,original_lower,10.05952380952381,1
88,1180,418,26,0.4667,0.6667,-0.19999999999999996,original_lower,2.8229665071770333,1
89,1999,496,101,0.5,0.52,-0.020000000000000018,original_lower,4.030241935483871,1
90,1634,432,97,0.3333,0.3125,0.020799999999999985,original_higher,3.7824074074074074,1
91,1045,549,21,0.8333,0.8333,0.0,zero,1.9034608378870674,3
92,1317,658,50,0.7308,0.6923,0.03849999999999998,original_higher,2.001519756838906,1
93,1108,324,61,0.5789,0.6053,-0.02639999999999998,original_lower,3.419753086419753,1
94,426,78,105,0.4902,0.6078,-0.11759999999999998,original_lower,5.461538461538462,1
95,2372,824,38,0.3846,0.4615,-0.07690000000000002,original_lower,2.878640776699029,2
96,1427,365,20,0.6667,0.6667,0.0,zero,3.9095890410958902,3
97,2098,544,82,0.45,0.475,-0.024999999999999967,original_lower,3.8566176470588234,1
98,687,229,47,0.7273,0.697,0.030299999999999994,original_higher,3.0,2
99,617,164,35,0.75,0.6875,0.0625,original_higher,3.7621951219512195,1
100,3259,1291,86,0.3409,0.3409,0.0,zero,2.5243996901626646,3
101,3533,1427,53,0.7667,0.8667,-0.09999999999999998,original_lower,2.475823405746321,1
102,739,362,36,0.7368,0.8421,-0.10529999999999995,original_lower,2.041436464088398,1
103,4722,1759,37,0.4375,0.5625,-0.125,original_lower,2.6844798180784535,1
104,515,123,108,0.72,0.66,0.05999999999999994,original_higher,4.186991869918699,1
105,1336,459,17,0.1667,0.25,-0.08330000000000001,original_lower,2.9106753812636166,2
106,2343,477,26,0.5714,0.6429,-0.07150000000000001,original_lower,4.911949685534591,1
107,3388,1335,86,0.5,0.5,0.0,zero,2.5378277153558053,2
108,728,177,19,0.75,0.8333,-0.08330000000000004,original_lower,4.112994350282486,1
109,2940,504,105,0.3958,0.3542,0.04159999999999997,original_higher,5.833333333333333,1
110,1333,530,39,0.2273,0.2727,-0.045399999999999996,original_lower,2.5150943396226415,3
111,2370,677,105,0.32,0.34,-0.020000000000000018,original_lower,3.500738552437223,2
112,1446,411,102,0.7292,0.6667,0.0625,original_higher,3.5182481751824817,1
113,635,177,48,0.1724,0.2759,-0.10349999999999998,original_lower,3.5875706214689265,2
114,1906,528,19,0.2667,0.4667,-0.2,original_lower,3.609848484848485,2
115,877,189,26,0.9375,0.875,0.0625,original_higher,4.64021164021164,1
116,1707,867,54,0.4848,0.4848,0.0,zero,1.9688581314878892,2
117,2608,502,106,0.4314,0.4706,-0.03920000000000001,original_lower,5.195219123505976,1
118,4020,610,104,0.3922,0.4314,-0.03920000000000001,original_lower,6.590163934426229,1
